NU_ANO_CENSO	NO_REGIAO	CO_REGIAO	NO_UF	SG_UF	CO_UF	NO_MUNICIPIO	CO_MUNICIPIO	NO_MESORREGIAO	CO_MESORREGIAO	NO_MICRORREGIAO	CO_MICRORREGIAO	CO_DISTRITO	CO_ENTIDADE	NO_ENTIDADE	TP_DEPENDENCIA	TP_CATEGORIA_ESCOLA_PRIVADA	TP_LOCALIZACAO	TP_LOCALIZACAO_DIFERENCIADA	DS_ENDERECO	NU_ENDERECO	DS_COMPLEMENTO	NO_BAIRRO	CO_CEP	NU_DDD	NU_TELEFONE	TP_SITUACAO_FUNCIONAMENTO	CO_ORGAO_REGIONAL	DT_ANO_LETIVO_INICIO	DT_ANO_LETIVO_TERMINO	IN_VINCULO_SECRETARIA_EDUCACAO	IN_VINCULO_SEGURANCA_PUBLICA	IN_VINCULO_SECRETARIA_SAUDE	IN_VINCULO_OUTRO_ORGAO	IN_CONVENIADA_PP	TP_CONVENIO_PODER_PUBLICO	IN_MANT_ESCOLA_PRIVADA_EMP	IN_MANT_ESCOLA_PRIVADA_ONG	IN_MANT_ESCOLA_PRIVADA_OSCIP	IN_MANT_ESCOLA_PRIV_ONG_OSCIP	IN_MANT_ESCOLA_PRIVADA_SIND	IN_MANT_ESCOLA_PRIVADA_SIST_S	IN_MANT_ESCOLA_PRIVADA_S_FINS	NU_CNPJ_ESCOLA_PRIVADA	NU_CNPJ_MANTENEDORA	TP_REGULAMENTACAO	TP_RESPONSAVEL_REGULAMENTACAO	CO_ESCOLA_SEDE_VINCULADA	CO_IES_OFERTANTE	IN_LOCAL_FUNC_PREDIO_ESCOLAR	TP_OCUPACAO_PREDIO_ESCOLAR	IN_LOCAL_FUNC_SALAS_EMPRESA	IN_LOCAL_FUNC_SOCIOEDUCATIVO	IN_LOCAL_FUNC_UNID_PRISIONAL	IN_LOCAL_FUNC_PRISIONAL_SOCIO	IN_LOCAL_FUNC_TEMPLO_IGREJA	IN_LOCAL_FUNC_CASA_PROFESSOR	IN_LOCAL_FUNC_GALPAO	TP_OCUPACAO_GALPAO	IN_LOCAL_FUNC_SALAS_OUTRA_ESC	IN_LOCAL_FUNC_OUTROS	IN_PREDIO_COMPARTILHADO	IN_AGUA_FILTRADA	IN_AGUA_POTAVEL	IN_AGUA_REDE_PUBLICA	IN_AGUA_POCO_ARTESIANO	IN_AGUA_CACIMBA	IN_AGUA_FONTE_RIO	IN_AGUA_INEXISTENTE	IN_ENERGIA_REDE_PUBLICA	IN_ENERGIA_GERADOR	IN_ENERGIA_GERADOR_FOSSIL	IN_ENERGIA_OUTROS	IN_ENERGIA_RENOVAVEL	IN_ENERGIA_INEXISTENTE	IN_ESGOTO_REDE_PUBLICA	IN_ESGOTO_FOSSA_SEPTICA	IN_ESGOTO_FOSSA_COMUM	IN_ESGOTO_FOSSA	IN_ESGOTO_INEXISTENTE	IN_LIXO_SERVICO_COLETA	IN_LIXO_QUEIMA	IN_LIXO_ENTERRA	IN_LIXO_DESTINO_FINAL_PUBLICO	IN_LIXO_DESCARTA_OUTRA_AREA	IN_LIXO_JOGA_OUTRA_AREA	IN_LIXO_OUTROS	IN_LIXO_RECICLA	IN_TRATAMENTO_LIXO_SEPARACAO	IN_TRATAMENTO_LIXO_REUTILIZA	IN_TRATAMENTO_LIXO_RECICLAGEM	IN_TRATAMENTO_LIXO_INEXISTENTE	IN_ALMOXARIFADO	IN_AREA_VERDE	IN_AUDITORIO	IN_BANHEIRO_FORA_PREDIO	IN_BANHEIRO_DENTRO_PREDIO	IN_BANHEIRO	IN_BANHEIRO_EI	IN_BANHEIRO_PNE	IN_BANHEIRO_FUNCIONARIOS	IN_BANHEIRO_CHUVEIRO	IN_BERCARIO	IN_BIBLIOTECA	IN_BIBLIOTECA_SALA_LEITURA	IN_COZINHA	IN_DESPENSA	IN_DORMITORIO_ALUNO	IN_DORMITORIO_PROFESSOR	IN_LABORATORIO_CIENCIAS	IN_LABORATORIO_INFORMATICA	IN_PATIO_COBERTO	IN_PATIO_DESCOBERTO	IN_PARQUE_INFANTIL	IN_PISCINA	IN_QUADRA_ESPORTES	IN_QUADRA_ESPORTES_COBERTA	IN_QUADRA_ESPORTES_DESCOBERTA	IN_REFEITORIO	IN_SALA_ATELIE_ARTES	IN_SALA_MUSICA_CORAL	IN_SALA_ESTUDIO_DANCA	IN_SALA_MULTIUSO	IN_SALA_DIRETORIA	IN_SALA_LEITURA	IN_SALA_PROFESSOR	IN_SALA_REPOUSO_ALUNO	IN_SECRETARIA	IN_SALA_ATENDIMENTO_ESPECIAL	IN_TERREIRAO	IN_VIVEIRO	IN_DEPENDENCIAS_PNE	IN_LAVANDERIA	IN_DEPENDENCIAS_OUTRAS	IN_ACESSIBILIDADE_CORRIMAO	IN_ACESSIBILIDADE_ELEVADOR	IN_ACESSIBILIDADE_PISOS_TATEIS	IN_ACESSIBILIDADE_VAO_LIVRE	IN_ACESSIBILIDADE_RAMPAS	IN_ACESSIBILIDADE_SINAL_SONORO	IN_ACESSIBILIDADE_SINAL_TATIL	IN_ACESSIBILIDADE_SINAL_VISUAL	IN_ACESSIBILIDADE_INEXISTENTE	QT_SALAS_EXISTENTES	QT_SALAS_UTILIZADAS_DENTRO	QT_SALAS_UTILIZADAS_FORA	QT_SALAS_UTILIZADAS	QT_SALAS_UTILIZA_CLIMATIZADAS	QT_SALAS_UTILIZADAS_ACESSIVEIS	IN_EQUIP_PARABOLICA	IN_COMPUTADOR	IN_EQUIP_COPIADORA	IN_EQUIP_IMPRESSORA	IN_EQUIP_IMPRESSORA_MULT	IN_EQUIP_SCANNER	IN_EQUIP_NENHUM	IN_EQUIP_DVD	QT_EQUIP_DVD	IN_EQUIP_SOM	QT_EQUIP_SOM	IN_EQUIP_TV	QT_EQUIP_TV	IN_EQUIP_LOUSA_DIGITAL	QT_EQUIP_LOUSA_DIGITAL	IN_EQUIP_MULTIMIDIA	QT_EQUIP_MULTIMIDIA	IN_EQUIP_VIDEOCASSETE	IN_EQUIP_RETROPROJETOR	IN_EQUIP_FAX	IN_EQUIP_FOTO	QT_EQUIP_VIDEOCASSETE	QT_EQUIP_PARABOLICA	QT_EQUIP_COPIADORA	QT_EQUIP_RETROPROJETOR	QT_EQUIP_IMPRESSORA	QT_EQUIP_IMPRESSORA_MULT	QT_EQUIP_FAX	QT_EQUIP_FOTO	QT_COMP_ALUNO	IN_DESKTOP_ALUNO	QT_DESKTOP_ALUNO	IN_COMP_PORTATIL_ALUNO	QT_COMP_PORTATIL_ALUNO	IN_TABLET_ALUNO	QT_TABLET_ALUNO	QT_COMPUTADOR	QT_COMP_ADMINISTRATIVO	IN_INTERNET	IN_INTERNET_ALUNOS	IN_INTERNET_ADMINISTRATIVO	IN_INTERNET_APRENDIZAGEM	IN_INTERNET_COMUNIDADE	IN_ACESSO_INTERNET_COMPUTADOR	IN_ACES_INTERNET_DISP_PESSOAIS	TP_REDE_LOCAL	IN_BANDA_LARGA	QT_FUNCIONARIOS	IN_PROF_ADMINISTRATIVOS	QT_PROF_ADMINISTRATIVOS	IN_PROF_SERVICOS_GERAIS	QT_PROF_SERVICOS_GERAIS	IN_PROF_BIBLIOTECARIO	QT_PROF_BIBLIOTECARIO	IN_PROF_SAUDE	QT_PROF_SAUDE	IN_PROF_COORDENADOR	QT_PROF_COORDENADOR	IN_PROF_FONAUDIOLOGO	QT_PROF_FONAUDIOLOGO	IN_PROF_NUTRICIONISTA	QT_PROF_NUTRICIONISTA	IN_PROF_PSICOLOGO	QT_PROF_PSICOLOGO	IN_PROF_ALIMENTACAO	QT_PROF_ALIMENTACAO	IN_PROF_PEDAGOGIA	QT_PROF_PEDAGOGIA	IN_PROF_SECRETARIO	QT_PROF_SECRETARIO	IN_PROF_SEGURANCA	QT_PROF_SEGURANCA	IN_PROF_MONITORES	QT_PROF_MONITORES	IN_PROF_GESTAO	QT_PROF_GESTAO	IN_PROF_ASSIST_SOCIAL	QT_PROF_ASSIST_SOCIAL	IN_ALIMENTACAO	IN_SERIE_ANO	IN_PERIODOS_SEMESTRAIS	IN_FUNDAMENTAL_CICLOS	IN_GRUPOS_NAO_SERIADOS	IN_MODULOS	IN_FORMACAO_ALTERNANCIA	IN_MATERIAL_PED_MULTIMIDIA	IN_MATERIAL_PED_INFANTIL	IN_MATERIAL_PED_CIENTIFICO	IN_MATERIAL_PED_DIFUSAO	IN_MATERIAL_PED_MUSICAL	IN_MATERIAL_PED_JOGOS	IN_MATERIAL_PED_ARTISTICAS	IN_MATERIAL_PED_DESPORTIVA	IN_MATERIAL_PED_INDIGENA	IN_MATERIAL_PED_ETNICO	IN_MATERIAL_PED_CAMPO	IN_MATERIAL_PED_NENHUM	IN_MATERIAL_ESP_QUILOMBOLA	IN_MATERIAL_ESP_INDIGENA	IN_MATERIAL_ESP_NAO_UTILIZA	IN_EDUCACAO_INDIGENA	TP_INDIGENA_LINGUA	CO_LINGUA_INDIGENA_1	CO_LINGUA_INDIGENA_2	CO_LINGUA_INDIGENA_3	IN_BRASIL_ALFABETIZADO	IN_FINAL_SEMANA	IN_EXAME_SELECAO	IN_RESERVA_PPI	IN_RESERVA_RENDA	IN_RESERVA_PUBLICA	IN_RESERVA_PCD	IN_RESERVA_OUTROS	IN_RESERVA_NENHUMA	IN_REDES_SOCIAIS	IN_ESPACO_ATIVIDADE	IN_ESPACO_EQUIPAMENTO	IN_ORGAO_ASS_PAIS	IN_ORGAO_ASS_PAIS_MESTRES	IN_ORGAO_CONSELHO_ESCOLAR	IN_ORGAO_GREMIO_ESTUDANTIL	IN_ORGAO_OUTROS	IN_ORGAO_NENHUM	TP_PROPOSTA_PEDAGOGICA	TP_AEE	TP_ATIVIDADE_COMPLEMENTAR	IN_MEDIACAO_PRESENCIAL	IN_MEDIACAO_SEMIPRESENCIAL	IN_MEDIACAO_EAD	IN_REGULAR	IN_DIURNO	IN_NOTURNO	IN_EAD	IN_BAS	IN_INF	IN_INF_CRE	IN_INF_PRE	IN_FUND	IN_FUND_AI	IN_FUND_AF	IN_MED	IN_PROF	IN_PROF_TEC	IN_EJA	IN_EJA_FUND	IN_EJA_MED	IN_ESP	IN_ESP_CC	IN_ESP_CE	QT_MAT_BAS	QT_MAT_INF	QT_MAT_INF_CRE	QT_MAT_INF_PRE	QT_MAT_FUND	QT_MAT_FUND_AI	QT_MAT_FUND_AF	QT_MAT_MED	QT_MAT_PROF	QT_MAT_PROF_TEC	QT_MAT_EJA	QT_MAT_EJA_FUND	QT_MAT_EJA_MED	QT_MAT_ESP	QT_MAT_ESP_CC	QT_MAT_ESP_CE	QT_MAT_BAS_FEM	QT_MAT_BAS_MASC	QT_MAT_BAS_ND	QT_MAT_BAS_BRANCA	QT_MAT_BAS_PRETA	QT_MAT_BAS_PARDA	QT_MAT_BAS_AMARELA	QT_MAT_BAS_INDIGENA	QT_MAT_BAS_0_3	QT_MAT_BAS_4_5	QT_MAT_BAS_6_10	QT_MAT_BAS_11_14	QT_MAT_BAS_15_17	QT_MAT_BAS_18_MAIS	QT_MAT_BAS_D	QT_MAT_BAS_N	QT_MAT_BAS_EAD	QT_MAT_INF_INT	QT_MAT_INF_CRE_INT	QT_MAT_INF_PRE_INT	QT_MAT_FUND_INT	QT_MAT_FUND_AI_INT	QT_MAT_FUND_AF_INT	QT_MAT_MED_INT	QT_DOC_BAS	QT_DOC_INF	QT_DOC_INF_CRE	QT_DOC_INF_PRE	QT_DOC_FUND	QT_DOC_FUND_AI	QT_DOC_FUND_AF	QT_DOC_MED	QT_DOC_PROF	QT_DOC_PROF_TEC	QT_DOC_EJA	QT_DOC_EJA_FUND	QT_DOC_EJA_MED	QT_DOC_ESP	QT_DOC_ESP_CC	QT_DOC_ESP_CE	QT_TUR_BAS	QT_TUR_INF	QT_TUR_INF_CRE	QT_TUR_INF_PRE	QT_TUR_FUND	QT_TUR_FUND_AI	QT_TUR_FUND_AF	QT_TUR_MED	QT_TUR_PROF	QT_TUR_PROF_TEC	QT_TUR_EJA	QT_TUR_EJA_FUND	QT_TUR_EJA_MED	QT_TUR_ESP	QT_TUR_ESP_CC	QT_TUR_ESP_CE
2021	Sudeste	3	Espírito Santo	ES	32	Serra	3205002	Central Espírito-santense	3203	Vitória	32009	320500215	32036531	EEEFM SIZENANDO PECHINCHA	2		1	0	AVENIDA OLINDA	SN		BARCELONA	29166027	27	30657879	1	00001	04FEB2021:00:00:00	14DEC2021:00:00:00	1	0	0	0												1	2			1	1		0	0	0			0		0	0	0		1	1	0	0	0	0	1		0		0	0	1	0	0	0	0	1	0	0	0	0				0	0	0	1	1	0	1			1	0	1	1	0		1	1	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0			0	0	0	0	1	0	0	1	1	0		10	0	10	0	0	0	1	1	1	0	0	0	1	1	1	2	1	2	0	0	1	5														0	0	1	40	0	0			1	1	1	1	0	1	1	2	1		1	6	1	6	0	0	0	0	1	3	0	0	0	0	0	0	1	3	1	3	0	0	1	3	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0				0							0							0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1083	0	0	0	0	0	0	964	0	0	119	0	119	19	19	0	565	518	12	97	97	876	0	1	0	0	0	2	778	303	836	247	0	0	0	0	0	0	0	0	46	0	0	0	46	27	24	0	0	0	0	0	0	44	44	0	26	0	0	0	0	0	0	23	0	0	3	0	3	13	13	0
2021	Sudeste	3	Espírito Santo	ES	32	Serra	3205002	Central Espírito-santense	3203	Vitória	32009	320500215	32036540	EEEF TAQUARA I	2		1	0	RUA DOS BEIJA FLORES	SN		TAQUARA I	29173516	27	32518025	1	00001	04FEB2021:00:00:00	14DEC2021:00:00:00	1	0	0	0												1	2			1	1		0	0	0			0		0	0	0		1	1	0	0	0	0	1		0		0	0	1	0	0	0	0	1	0	0	0	0				0	0	0	1	1	0	0			1	0	1	1	1		1	1	1	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	1	0	1	0	1	1	0	0			0	1	0	0	1	0	0	0	0	0		10	0	10	1	1	0	1	1	1	1	0	0	0	0	1	1	1	2	0	0	1	9														1	17	1	5	0	0			1	1	1	1	0	1	0	1	1		1	4	1	3	0	0	0	0	1	2	0	0	0	0	0	0	1	2	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0				0							0							1	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	562	0	0	0	562	315	247	0	0	0	0	0	0	12	12	0	257	305	7	90	47	414	1	3	0	0	270	245	46	1	562	0	0	0	0	0	0	0	0	0	38	0	0	0	38	19	21	0	0	0	0	0	0	37	37	0	20	0	0	0	20	12	8	0	0	0	0	0	0	8	8	0
2021	Sudeste	3	Espírito Santo	ES	32	Serra	3205002	Central Espírito-santense	3203	Vitória	32009	320500215	32036558	EEEFM BELMIRO TEIXEIRA PIMENTA	2		1	0	RUA DAS PERDIZES	SN		EURICO SALLES	29160182	27	32281348	1	00001	04FEB2021:00:00:00	14DEC2021:00:00:00	1	0	0	0												1	2			1	1		0	0	0			0		0	0	0		1	1	0	0	0	0	1		0		0	0	1	0	0	0	0	1	0	0	0	0				1	0	0	0	1	0	1			1	0	1	0	0		1	1	1	1	0	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0	1	1	0	0			0	0	0	0	0	1	0	0	0	0		12	11	23	0	0	0	1	1	1	1	0	0	0	0	1	2	1	2	0	0	1	2														1	26	1	24	0	0			1	1	1	1	0	1	0	3	1		1	3	1	5	1	1	0	0	1	5	0	0	0	0	0	0	1	3	1	2	1	2	1	3	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	0	0	0	0				0							0							0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	0	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1042	0	0	0	400	0	400	632	94	94	0	0	0	46	46	0	532	510	1	190	83	766	2	0	0	0	1	336	524	181	857	185	0	0	0	0	0	0	0	0	30	0	0	0	30	30	0	0	0	0	0	0	0	28	28	0	29	0	0	0	12	0	12	16	3	3	0	0	0	17	17	0
2021	Sudeste	3	Espírito Santo	ES	32	Serra	3205002	Central Espírito-santense	3203	Vitória	32009	320500205	32036566	EEEFM CLOTILDE RATO	2		1	0	RUA RUI BARBOSA	451		BAIRRO DE FATIMA	29160750	27	30993450	1	00001	04FEB2021:00:00:00	14DEC2021:00:00:00	1	0	0	0												1	2			1	1		0	0	0			0		0	0	0		1	1	0	0	0	0	1		0		0	0	1	0	0	0	0	1	0	0	0	0				1	0	0	0	1	0	1			1	0	1	1	1		1	1	1	1	0	0	1	0	1	1	0	0	1	1	0	1	0	0	0	1	1	0	1	0	1	1	0	0			0	1	0	0	1	1	0	0	0	0		12	0	12	0	12	0	1	1	1	1	0	0	0	0	1	2	0	0	0	0	1	5														0	0	0	0	0	0			1	1	1	1	0	0	1	3	1		1	4	1	4	0	0	0	0	1	2	0	0	1	1	0	0	1	1	1	8	1	1	1	2	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	0	0	0	0				0							0							1	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	1	1	1	0	579	0	0	0	104	0	104	453	0	0	22	0	22	5	5	0	295	284	31	131	69	343	3	2	0	0	0	59	425	95	579	0	0	0	0	0	0	0	0	0	40	0	0	0	29	0	29	0	0	0	28	13	19	37	37	0	18	0	0	0	4	0	4	13	0	0	1	0	1	5	5	0
2021	Sudeste	3	Espírito Santo	ES	32	Serra	3205002	Central Espírito-santense	3203	Vitória	32009	320500215	32036574	EEEFM IRACEMA CONCEICAO SILVA	2		1	0	RUA GUIMARAES ROSA	SN		CHACARA PARREIRAL	29164360	27	30804580	1	00001	04FEB2021:00:00:00	14DEC2021:00:00:00	1	0	0	0												1	2			1	1		0	0	0			0		0	0	0		1	1	0	0	0	0	1		0		0	0	1	0	0	0	0	1	0	0	0	0				0	0	0	1	1	0	0			1	0	1	1	0		1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	1	1	0	0			0	1	1	0	1	0	0	0	0	0		12	0	12	0	0	0	1	1	1	1	0	0	1	5	1	5	1	13	0	0	0	0														1	5	0	0	0	0			1	0	1	1	0	0	0	2	1		1	4	1	5	0	0	0	0	1	4	0	0	0	0	0	0	1	3	1	3	1	1	1	4	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0				0							0							1	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	0	964	0	0	0	750	351	399	0	29	29	214	94	120	42	42	0	483	481	15	228	103	615	2	1	0	0	325	348	110	181	750	214	0	0	0	0	0	0	0	0	60	0	0	0	18	0	18	44	0	0	38	8	37	50	50	0	32	0	0	0	24	12	12	0	1	1	8	4	4	23	23	0
2021	Sudeste	3	Espírito Santo	ES	32	Serra	3205002	Central Espírito-santense	3203	Vitória	32009	320500215	32036582	EEEFM PROF HILDA MIRANDA NASCIMENTO	2		1	0	AVENIDA BRASILIA	SN		PORTO CANOA	29168600	27	33411068	1	00001	04FEB2021:00:00:00	14DEC2021:00:00:00	1	0	0	0												1	2			1	1		0	0	0			0		0	0	0		1	1	0	0	0	0	1		0		0	0	1	0	0	0	0	1	0	0	0	0				0	0	0	1	1	1	0			1	0	1	1	0		1	1	1	1	0	0	1	1	1	1	0	0	1	1	1	1	0	0	0	0	1	1	1	0	1	1	0	0			0	1	0	0	1	1	0	0	0	0		12	0	12	8	12	1	1	1	1	0	0	0	0	0	1	1	1	14	0	0	1	14														1	40	1	40	0	0			1	1	1	1	0	1	0	3	1		1	4	1	7	0	0	0	0	1	4	0	0	0	0	0	0	1	2	1	3	1	3	1	2	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0				0							0							1	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	899	0	0	0	0	0	0	899	400	400	0	0	0	27	27	0	458	441	100	133	36	627	1	2	0	0	0	1	756	142	899	0	0	0	0	0	0	0	0	400	71	0	0	0	13	0	13	39	30	30	31	12	27	55	55	0	24	0	0	0	0	0	0	24	12	12	0	0	0	14	14	0
2021	Sudeste	3	Espírito Santo	ES	32	Serra	3205002	Central Espírito-santense	3203	Vitória	32009	320500215	32036671	ESCOLA MULTIPLA	4	1	1	0	AVENIDA PARANAVAI	145		BARCELONA	29166061	27	33411027	1	00001	03FEB2021:00:00:00	16DEC2021:00:00:00					0		1	0	0	0	0	0	0	39399225000106	99999999999999	1	2			1	1		0	0	0			0		0	0	0		1	1	1	0	0	0	1		0		0	0	1	0	0	0	0	1	0	0	0	0				0	0	0	1	1	1	1			1	1	1	1	1		1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	0			0	1	0	0	1	1	0	0	0	0		32	1	33	33	32	0	1	1	1	1	1	0	1	3	1	7	1	4	0	0	1	33														1	13	1	8	0	0			1	1	1	1	0	1	1	3	1		1	3	1	14	1	1	0	0	1	3	0	0	0	0	0	0	0	0	1	2	1	1	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0				0							0							1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	1	1	0	1	1	1	1	1	0	0	0	0	0	1	1	0	794	42	0	42	616	336	280	136	0	0	0	0	0	1	1	0	428	366	180	253	1	358	1	1	0	47	322	292	126	7	794	0	0	0	0	0	0	0	0	0	43	0	0	0	12	0	12	37	13	13	8	0	8	43	43	0	30	3	0	3	23	15	8	4	0	0	0	0	0	1	1	0
2021	Sudeste	3	Espírito Santo	ES	32	Serra	3205002	Central Espírito-santense	3203	Vitória	32009	320500215	32036710	ESCOLA BEIJA FLOR	4		1		RUA DOS PERIQUITOS			EURICO SALLES	29160180	27	32813768	2	00001																																																																																																																																																																																																																																																																																																																																																						
2021	Sudeste	3	Espírito Santo	ES	32	Serra	3205002	Central Espírito-santense	3203	Vitória	32009	320500215	32036736	ESCOLA CRESCER E APRENDER	4	1	1	0	RUA OPALA	04		ANDRE CARLONI	29161813	27	33281651	1	00001	01FEB2021:00:00:00	17DEC2021:00:00:00					0		1	0	0	0	0	0	0	39348420000107	99999999999999	1	2			1	1		0	0	0			0		0	0	0		1	1	0	0	0	0	1		0		0	0	1	0	0	0	0	1	0	0	0	0				0	0	1	0	1	0	0			1	1	1	1	1		1	1	1	1	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0			0	1	0	0	1	1	1	0	0	0		13	0	13	10	3	0	1	1	1	1	1	0	1	2	1	3	1	1	0	0	1	1														1	15	1	2	1	3			1	0	1	1	0	0	0	2	1		1	1	1	3	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0				0							0							1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	1	1	0	112	16	0	16	96	70	26	0	0	0	0	0	0	1	1	0	53	59	11	58	2	41	0	0	1	15	68	27	1	0	112	0	0	0	0	0	0	0	0	0	31	7	0	7	24	15	11	11	0	0	0	0	0	16	16	0	11	2	0	2	9	6	3	0	0	0	0	0	0	1	1	0
2021	Sudeste	3	Espírito Santo	ES	32	Serra	3205002	Central Espírito-santense	3203	Vitória	32009	320500215	32036760	CAEE DR PEDRO FEU ROSA - APAE	4	4	1	0	RUA AFONSO ARINOS MELO FRANCO	133		PARQUE RESIDENCIAL LARANJEIRAS	29165491	27	32983000	1	00001	08FEB2021:00:00:00	23DEC2021:00:00:00					1	2	0	0	0	0	0	0	1	99999999999999	27564699000179	1	2			1	1		0	0	0			0		0	0	0		1	1	0	0	0	0	1		0		0	0	1	0	0	0	0	1	0	0	0	0				0	0	0	1	1	1	1			1	1	1	1	1		1	1	1	1	0	0	0	1	0	1	1	0	1	1	0	1	0	1	1	1	1	0	1	0	1	1	0	0			0	1	0	0	0	1	1	1	0	0		10	0	10	10	10	0	1	1	1	1	1	0	0	0	1	10	1	5	1	10	1	10														1	7	0	0	0	0			1	1	1	1	0	1	0	3	1		1	3	1	5	0	0	0	0	0	0	1	8	1	1	1	1	1	2	1	2	1	1	1	2	0	0	1	5	1	3	1							1	1	0	0	0	1	1	1	0	0	0	0				0							0							1	0	0	1	0	0	0	0	0	1	2	0	1	0	0	0																																																																																											
2021	Sudeste	3	Espírito Santo	ES	32	Serra	3205002	Central Espírito-santense	3203	Vitória	32009	320500215	32036795	PE BRINCANDO E APRENDENDO	4		1		RUA COLATINA			BARCELONA	29166050			2	00001																																																																																																																																																																																																																																																																																																																																																						
2021	Sudeste	3	Espírito Santo	ES	32	Serra	3205002	Central Espírito-santense	3203	Vitória	32009	320500215	32036850	COLEGIO PRECISAO	4		1		RUA TICO-TICO			PORTO CANOA	29168380	27	34101669	2	00001																																																																																																																																																																																																																																																																																																																																																						
2021	Sudeste	3	Espírito Santo	ES	32	Serra	3205002	Central Espírito-santense	3203	Vitória	32009	320500215	32036922	CMEI BEM ME QUER	3		1	0	RUA RIO NEGRO	S/Nº	NAO TEM	HELIO FERRAZ	29160551	27	32381125	1	00001	01MAR2021:00:00:00	20DEC2021:00:00:00	1	0	0	0												1	3			1	1		0	0	0			0		0	0	0		1	1	0	0	0	0	1		0		0	0	1	0	0	0	0	1	0	0	0	0				0	0	0	1	1	0	0			1	1	0	0	1		0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0			0	0	0	0	0	1	0	0	0	0		8	0	8	8	8	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1														0	0	0	0	0	0			1	0	1	0	0	0	0	1	1		1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0				0							0							0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	269	269	104	165	0	0	0	0	0	0	0	0	0	8	8	0	142	127	155	26	1	86	0	1	92	160	17	0	0	0	269	0	0	0	0	0	0	0	0	0	45	0	0	0	16	0	16	42	23	23	0	0	0	44	44	0	16	16	7	9	0	0	0	0	0	0	0	0	0	7	7	0
